tweet_text,reaction_text,tweet_type,reaction_num
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,It seems to me that many non Black people are focused on the civil disturbances more than the dead kid.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,I think that's awful and self centered.  They are making it all about them and how they are affected.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,But that would never happen to their kid so they don't really seem to care.  It's upsetting.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,The whole situation is awful. The officer should be held accountable for his action.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,Absolutely!  The looting is unfortunate but I'm not going to judge those people.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,If I lived there I can't promise that I would react differently.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,So many people are interested in raking the protesters over the coals instead of looking ...,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,at what caused their reaction.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,Thanks for listening.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,We should never as people respond to a crime with crime. We should do what's right.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,Even though it seems difficult. This country doesn't need racial division. We are Americans.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,I agree.  I hope the Ferguson PD comes to the same conclusion,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,"It's too many, that's for sure.",rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,"BTW - you said ""white people love the victim card"" and I felt judged because of my skin color.",rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,boo fucking hoo join the club. Advocate that same thing for PoC and stop thinking of yourself,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,You should recognize a friend when you see one. I believe the solution is thinking of everyone.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,"Well I don't. And you've done anything but prove yourself as a ""friend"" whatever that means.",rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,u r tweeting w/white ppl right now who r on ur side yet u condemned us all. C problem?,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,Your anger is understandable.  But your generalized judgement is a shame.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,Yes. Because you feel that having white people on our side should be such a blessing.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,We should be so thankful for it. The comment was a generalization but that generalization,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,no need to be condescending. So by your comment its us against them?,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,I agree with,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,always a blessing when people stand together for what's right.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,exactly. So don't lose the purpose of the tweet by RahRahing for white people over a genrlztn,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,RahRahing for white people?,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,advocating against meaningless and harmless white prejudice.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,I didn't advocate for white people. So you're saying every white person is racist.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,I Clearly Said Prejudice.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,I don't know you personally.  I judge people as individuals.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,But if I had to make a generalization about WP it would be that most of them harbor some racism.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,"Based on my personal experiences, 39 years of observations, history and current events ...",rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,most people would objectively come to the same conclusion.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,Me blowing smoke up your behind would not do anyone any good.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,"Sad.  Nonetheless, I'll stand for your rights.",rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,Stand for the Constitution and the American Dream.  That's what's being violated.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,I do.And more.,rumours,61
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,that time Mike Brown has no feelings to speak of.,rumours,61
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",everyone who favs this wants a follow from you.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",the certainly would be FAIRANDBALANCED,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",Please dont use news. In the same sentence.  As Fox.  It's FOX SPEWS.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??","That might actually be news, not punditry.",rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??","The local Fox ""News"" affiliate was told they couldn't fly their chopper in FERGUSON - no fly zone over the town.",rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",But then that would be reporting facts--something that never works in the favor of gathering their hateful viewers.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",This is we're talking about! Insulting liberals is their first priority.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",Maybe should just remove the word 'news' before they are pulled up on trades descriptions.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",oh i think the world can do without's opinion of FURGUSON.......,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",call it like you see it. Awesome!,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",it's like the real news outlets only cover what social cares about smfh,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??","WADR, what have you thought of how they HAVE covered it up to this point? 24 hr news cycle is not optimal for that",rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",I'm not glad it happened here but the local coverage has been very good. The journalists have been on the streets nightly.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",because she's so fat?,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",buttt..they have. Ablow is an ahole but you fail to get the grasp of what the ladies were saying about govt lunches.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",and calling Robin Williams a coward.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",all they will cover is the looting,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",My dear that so called news network is incapable of seeing the forest for the trees. They're irrelevant to civilized people.,rumours,52
"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??","hes a black kid, they don't care about people of color RACISTNEWSCHANNEL",rumours,52
